Daily_AOV,Avg_Freight_Ratio,Sales_Lag_1,Sales_Lag_7,Rolling_Mean_7d,DayOfWeek,Is_Weekend,DayOfMonth,Month
126.30101265822786,0.3055834241878615,23233.3,23087.260000000002,25564.484285714287,6,1,19,11
195.94898230088495,0.26144046696087325,19955.56,24391.97,25117.09857142857,0,0,20,11
151.84353982300885,0.29254471337634763,44284.47,27049.68,27958.884285714284,1,0,21,11
126.07358585858586,0.3876491898947662,34316.64,23711.29,28997.021428571432,2,0,22,11
161.4183393501805,0.2913010068425986,24962.57,28268.82,29175.77571428571,3,0,23,11
130.92087478559176,0.31967780540273255,44712.88,29209.07,31524.92714285714,4,0,24,11
122.33630522088355,0.33897726226419567,152653.74,23233.3,49159.88,5,1,25,11
116.7919587628866,0.3154886380839684,60923.48,19955.56,54544.19142857142,6,1,26,11
119.80915,0.3031169041153086,45315.28,44284.47,58167.008571428574,0,0,27,11
127.35784574468086,0.31132480724925893,47923.66,34316.64,58686.89285714285,1,0,28,11
124.87382445141066,0.34514759204072554,47886.55,24962.57,60625.45142857143,2,0,29,11
118.64674242424243,0.3163779737386787,39834.75,44712.88,62750.048571428575,3,0,30,11
145.91937956204382,0.2878719264079246,31322.74,152653.74,60837.17142857143,4,0,1,12
145.8323831775701,0.2898551218629733,39981.91,60923.48,44741.19571428571,5,1,2,12
126.67930735930737,0.2632493913050103,31208.13,45315.28,40496.14571428572,6,1,3,12
143.04688821752265,0.2932566704256228,29262.920000000002,47923.66,38202.95142857143,0,0,4,12
122.29952727272729,0.3433721122489959,47348.52,47886.55,38120.78857142857,1,0,5,12
143.5851282051282,0.3046384256658324,33632.37,39834.75,36084.47714285715,2,0,6,12
124.14061946902655,0.3085158209584093,39198.74,31322.74,35993.618571428575,3,0,7,12
138.82539534883722,0.2771070225626219,28055.78,39981.91,35526.909999999996,4,0,8,12
129.20670967741935,0.3478588762067938,29847.46,31208.13,34079.13142857143,5,1,9,12
132.06304812834225,0.29102696801731764,20027.04,29262.920000000002,32481.83285714286,6,1,10,12
127.30483146067415,0.2807434788579345,24695.79,47348.52,31829.385714285716,0,0,11,12
129.72368217054265,0.2812558303985657,33990.39,33632.37,29921.08142857143,1,0,12,12
135.78568807339448,0.2673124731927434,33468.71,39198.74,29897.70142857143,2,0,13,12
127.0664824120603,0.3226866156958516,29601.28,28055.78,28526.635714285712,3,0,14,12
142.615625,0.3151249373623495,25286.23,29847.46,28130.985714285714,4,0,15,12
154.9334351145038,0.2696934146614891,27382.2,20027.04,27778.805714285718,5,1,16,12
145.2060902255639,0.3146266501455719,20296.28,24695.79,27817.268571428573,6,1,17,12
140.20245192307692,0.2828454069044638,19312.41,33990.39,27048.214285714286,0,0,18,12
118.4827011494253,0.31816786347683634,29162.11,33468.71,26358.46,1,0,19,12
163.50017543859647,0.2917673532235707,20615.99,29601.28,24522.35714285714,2,0,20,12
129.87566433566434,0.2902941853415327,27958.53,25286.23,24287.678571428572,3,0,21,12
135.77545454545455,0.307208285253901,18572.22,27382.2,23328.534285714286,4,0,22,12
120.32757009345794,0.32674271474176714,14935.3,20296.28,21550.405714285713,5,1,23,12
97.61033898305085,0.3127314701866031,12875.05,19312.41,20490.23,6,1,24,12
115.34822222222222,0.32062773324521116,5759.01,29162.11,18554.03,0,0,25,12
122.31803571428571,0.29703130832065394,10381.34,20615.99,15871.062857142857,1,0,26,12
106.62891566265061,0.31597533493531205,20549.43,27958.53,15861.554285714286,2,0,27,12
102.99650684931507,0.30209143088238116,17700.4,18572.22,14396.107142857143,3,0,28,12
120.62195488721805,0.29388194513032045,15037.49,14935.3,13891.145714285714,4,0,29,12
135.8609375,0.2804222844987696,16042.720000000001,12875.05,14049.348571428573,5,1,30,12
117.37527027027028,0.27714253833081287,13042.65,5759.01,14073.29142857143,6,1,31,12
95.18095890410959,0.29799716978356855,8685.77,10381.34,14491.4,0,0,1,1
124.70443349753694,0.3258536786148562,6948.21,20549.43,14000.952857142856,1,0,2,1
143.63387387387388,0.2956553607464651,25315.0,17700.4,14681.748571428572,2,0,3,1
136.6252549019608,0.27681956708104233,31886.72,15037.49,16708.365714285716,3,0,4,1
132.63344497607656,0.2843738316812695,34839.44,16042.720000000001,19537.215714285714,4,0,5,1
128.41706976744186,0.32684843101660016,27720.39,13042.65,21205.454285714284,5,1,6,1
150.93851282051284,0.2809081650309047,27609.670000000002,8685.77,23286.457142857143,6,1,7,1
132.58356164383562,0.31923344121012814,29433.010000000002,6948.21,26250.34857142857,0,0,8,1
120.51358565737051,0.3249879984695343,38714.4,25315.0,30788.375714285714,1,0,9,1
138.91527075812274,0.32476757586675764,30248.91,31886.72,31493.22,2,0,10,1
151.73090909090908,0.3280974950203539,38479.53,34839.44,32435.05,3,0,11,1
129.6608368200837,0.3469121219698886,40056.96,27720.39,33180.409999999996,4,0,12,1
130.05513888888888,0.28772578967021567,30988.94,27609.670000000002,33647.345714285715,5,1,13,1
133.45918103448275,0.2677107762515582,28091.91,29433.010000000002,33716.23714285714,6,1,14,1
125.67311475409836,0.3070092176943737,30962.53,38714.4,33934.74,0,0,15,1
146.96734219269104,0.3000017317176032,38330.3,30248.91,33879.868571428575,1,0,16,1
127.97595744680851,0.3233347314375575,44237.17,38479.53,35878.19142857143,2,0,17,1
116.70071428571428,0.3351596307103992,36089.22,40056.96,35536.71857142857,3,0,18,1
129.11543103448275,0.38641158294050815,27774.77,30988.94,33782.12,4,0,19,1
121.63956521739131,0.3346660654667271,29954.78,28091.91,33634.38285714285,5,1,20,1
122.83417525773194,0.32129987513987246,22381.68,30962.53,32818.635714285716,6,1,21,1
119.79883870967741,0.31142966526994526,23829.829999999998,38330.3,31799.678571428572,0,0,22,1
132.61896946564886,0.2955107259901502,37137.64,44237.17,31629.298571428575,1,0,23,1
130.45337448559673,0.2984877550319638,34746.17,36089.22,30273.441428571427,2,0,24,1
127.73456896551725,0.29541890029932194,31700.170000000002,27774.77,29646.434285714287,3,0,25,1
149.10087719298247,0.34047943121893776,29634.420000000002,29954.78,29912.09857142857,4,0,26,1
143.9939869281046,0.2472703179878593,33995.0,22381.68,30489.272857142856,5,1,27,1
155.48870967741937,0.27327529685834195,22031.08,23829.829999999998,30439.187142857143,6,1,28,1
123.90780487804878,0.288780257912854,24100.75,37137.64,30477.890000000003,0,0,29,1
115.13171206225681,0.34729883590115734,30481.32,34746.17,29526.987142857146,1,0,30,1
128.31996078431374,0.2922836861968445,29588.85,31700.170000000002,28790.227142857144,2,0,31,1
130.87133620689656,0.3001649512602744,32721.59,29634.420000000002,28936.144285714283,3,0,1,2
130.80943396226414,0.3656861175850975,30362.15,33995.0,29040.105714285717,4,0,2,2
121.49564766839379,0.3265817770134185,27731.6,22031.08,28145.334285714285,5,1,3,2
119.35218905472637,0.3179186472230768,23448.66,24100.75,28347.84571428571,6,1,4,2
137.86287822878228,0.3171095538364655,23989.79,30481.32,28331.994285714285,0,0,5,2
127.78794007490636,0.2760701527493178,37360.84,29588.85,29314.782857142858,1,0,6,2
127.26109756097561,0.3019029455195952,34119.38,32721.59,29962.00142857143,2,0,7,2
119.27829694323144,0.29423047606274594,31306.23,30362.15,29759.807142857142,3,0,8,2
145.70175355450237,0.2742347028989613,27314.73,27731.6,29324.461428571427,4,0,9,2
120.72818181818182,0.29250486730011577,30743.07,23448.66,29754.67142857143,5,1,10,2
132.38223529411763,0.32026528777265145,21248.16,23989.79,29440.31428571429,6,1,11,2
108.422,0.3073279918645098,22504.98,37360.84,29228.19857142857,0,0,12,2
106.479009009009,0.31677871125675655,23310.73,34119.38,27221.04,1,0,13,2
126.12125850340136,0.3006739386642183,23638.34,31306.23,25723.74857142857,2,0,14,2
114.87512455516014,0.3068836468006138,37079.65,27314.73,26548.522857142856,3,0,15,2
126.8631603773585,0.2868711677377743,32279.91,30743.07,27257.834285714285,4,0,16,2
123.52851485148516,0.3070241981340408,26894.99,21248.16,26708.108571428573,5,1,17,2
121.74470297029703,0.3370922336162399,24952.760000000002,22504.98,27237.33714285714,6,1,18,2
108.84413127413127,0.32841496583406704,24592.43,23310.73,27535.544285714284,0,0,19,2
126.97420138888889,0.30500791408370215,28190.63,23638.34,28232.672857142858,1,0,20,2
122.27052830188678,0.31050977639247307,36568.57,37079.65,30079.84857142857,2,0,21,2
117.69320143884892,0.3144352008350461,32401.69,32279.91,29411.568571428572,3,0,22,2
120.95617021276595,0.31746105270306935,32718.71,26894.99,29474.254285714287,4,0,23,2
127.70268421052633,0.2862616235941557,28424.7,24952.760000000002,29692.784285714286,5,1,24,2
123.2226582278481,0.3364945092370318,24263.510000000002,24592.43,29594.32,6,1,25,2
147.80729729729728,0.2955245737793773,29203.77,28190.63,30253.08285714286,0,0,26,2
135.1248322147651,0.3171508967749854,43750.96,36568.57,32475.987142857142,1,0,27,2
145.86721153846153,0.33139380743692265,40267.2,32401.69,33004.362857142856,2,0,28,2
144.1873090909091,0.3051546494341582,45510.57,32718.71,34877.06,3,0,1,3
119.91116981132075,0.3194849138402314,39651.51,28424.7,35867.46,4,0,2,3
124.50457547169812,0.3539148621414044,31776.46,24263.510000000002,36346.282857142854,5,1,3,3
138.05063829787235,0.289432946757359,26394.97,29203.77,36650.777142857136,6,1,4,3
146.27125954198473,0.3443878176185603,32441.9,43750.96,37113.36714285715,0,0,5,3
144.55346863468634,0.33707580402558357,38323.07,40267.2,36337.95428571429,1,0,6,3
140.0693410852713,0.344320909483166,39173.99,45510.57,36181.78142857143,2,0,7,3
120.326452991453,0.3697653920496953,36137.89,39651.51,34842.827142857146,3,0,8,3
139.92827586206897,0.39776443201474626,28156.39,31776.46,33200.66714285714,4,0,9,3
136.47869791666668,0.31208250032468793,28405.44,26394.97,32719.092857142856,5,1,10,3
143.67169724770642,0.3371330785397003,26203.91,32441.9,32691.79857142857,6,1,11,3
132.08905172413793,0.35802296914533127,31320.43,38323.07,32531.588571428572,0,0,12,3
158.91735682819382,0.3324497128771221,30644.66,39173.99,31434.672857142858,1,0,13,3
118.83227272727274,0.318938595950201,36074.24,36137.89,30991.851428571423,2,0,14,3
154.9351748251748,0.32290493382519947,23528.79,28156.39,29190.551428571427,3,0,15,3
130.28646825396825,0.3357522234909878,44311.46,28405.44,31498.41857142857,4,0,16,3
111.54722222222222,0.33395352006015633,32832.19,26203.91,32130.81142857143,5,1,17,3
144.74106976744187,0.281588480805093,20078.5,31320.43,31255.75285714286,6,1,18,3
147.83175496688742,0.3274982927889826,31119.33,30644.66,31227.024285714288,0,0,19,3
120.36858585858586,0.3899438655256243,44645.19,36074.24,33227.1,1,0,20,3
139.34887719298246,0.33648844133435135,35749.47,23528.79,33180.70428571429,2,0,21,3
122.5173622047244,0.3193398074512337,39714.43,44311.46,35492.938571428575,3,0,22,3
135.25680365296802,0.32823506696681104,31119.41,32832.19,33608.36,4,0,23,3
144.16830303030304,0.36347051618125803,29621.239999999998,20078.5,33149.65285714286,5,1,24,3
134.51205263157894,0.3333569042700373,23787.77,31119.33,33679.548571428575,6,1,25,3
132.0258671586716,0.315445782012278,25557.29,44645.19,32884.97142857143,0,0,26,3
141.76555102040817,0.30621391945523896,35779.01,35749.47,31618.374285714286,1,0,27,3
135.67735159817352,0.2805521276961984,34732.56,39714.43,31473.101428571426,2,0,28,3
149.1068556701031,0.31262175978211915,29713.34,31119.41,30044.374285714286,3,0,29,3
133.86751515151514,0.35252872602673435,28926.73,29621.239999999998,29731.134285714284,4,0,30,3
150.92053892215569,0.2870890320778843,22088.14,23787.77,28654.977142857148,5,1,31,3
142.0128502415459,0.3179295450424784,25203.73,25557.29,28857.257142857143,6,1,1,4
143.34199288256227,0.30778116564426156,29396.66,35779.01,29405.738571428574,0,0,2,4
147.34353658536585,0.32113785145083784,40279.1,34732.56,30048.608571428573,1,0,3,4
147.79272373540857,0.28745390376885643,36246.51,29713.34,30264.887142857147,2,0,4,4
135.55936090225563,0.3194876660716126,37982.73,28926.73,31446.22857142857,3,0,5,4
147.00920634920635,0.32136509933463864,36058.79,22088.14,32465.094285714287,4,0,6,4
155.59378048780488,0.3001439923796351,27784.74,25203.73,33278.89428571429,5,1,7,4
126.83162162162161,0.36545637710468404,25517.38,29396.66,33323.70142857143,6,1,8,4
194.89616600790515,0.3304755650686554,23463.85,40279.1,32476.157142857144,0,0,9,4
138.6595024875622,0.3559765291974486,49308.73,36246.51,33766.10428571429,1,0,10,4
148.8429197080292,0.3345143544378977,27870.56,37982.73,32569.540000000005,2,0,11,4
133.794431372549,0.34172868264526707,40782.96,36058.79,32969.572857142855,3,0,12,4
154.20970297029703,0.3118257794443673,34117.58,27784.74,32692.257142857143,4,0,13,4
129.08013698630137,0.3482397931104442,31150.36,25517.38,33173.060000000005,5,1,14,4
136.87910313901347,0.3277234648450235,18845.7,23463.85,32219.96285714286,6,1,15,4
144.3295,0.3177379538003902,30524.04,49308.73,33228.561428571425,0,0,16,4
138.42630188679246,0.3156807369909254,40412.26,27870.56,31957.63714285714,1,0,17,4
140.9739642857143,0.3027881358309149,36682.97,40782.96,33216.55285714286,2,0,18,4
148.24386986301369,0.3261045848728901,39472.71,34117.58,33029.374285714286,3,0,19,4
144.66244897959183,0.3050967466021891,43287.21,31150.36,34339.32142857143,4,0,20,4
121.57910256410257,0.3079486306906019,28353.84,18845.7,33939.81857142857,5,1,21,4
136.7545,0.31263230497570316,18966.34,30524.04,33957.05285714286,6,1,22,4
132.19042105263156,0.34846536610789514,27350.9,40412.26,33503.747142857144,0,0,23,4
158.98070110701107,0.42833675118466674,37674.27,36682.97,33112.60571428571,1,0,24,4
144.34866197183098,0.2673951136347023,43083.77,39472.71,34027.00571428571,2,0,25,4
124.53291338582677,0.25339777389599627,40995.02,43287.21,34244.478571428575,3,0,26,4
168.39892561983473,0.38695631475405295,31631.36,28353.84,32579.35714285714,4,0,27,4
139.4115976331361,0.3215507170040035,40752.54,18966.34,34350.6,5,1,28,4
113.5187134502924,0.32615866797955617,23560.56,27350.9,35006.91714285714,6,1,29,4
148.67754166666666,0.2814924899060102,19411.7,37674.27,33872.74571428572,0,0,30,4
